"OTU_string"	"AC2-7049-T1-ITS"	"AC2-7474-T1-ITS"	"AC7-7032-T1-ITS"	"AC7-7439-T1-ITS"	"AC8-7184-T1-ITS"	"AC9-7346-T1-ITS"	"AC9-7660-T1-ITS"	"BB1-7504-T1-ITS"	"BB2-7055-T1-ITS"	"BB2-7542-T1-ITS"	"BB3-7126-T1-ITS"	"BB3-7657-T1-ITS"	"BB5-7600-T1-ITS"	"BB7-7181-T1-ITS"	"BB7-7224-T1-ITS"	"BE2-7500-T1-ITS"	"BE3-7156-T1-ITS"	"BE3-7245-T1-ITS"	"BE4-7607-T1-ITS"	"BE4-7663-T1-ITS"	"BE5-7132-T1-ITS"	"BE5-7146-T1-ITS"	"BE5-7509-T1-ITS"	"BW10-7534-T1-ITS"	"BW10-7633-T1-ITS"	"BW2-7025-T1-ITS"	"BW2-7628-T1-ITS"	"BW3-7101-T1-ITS"	"BW6-7035-T1-ITS"	"BW6-7284-T1-ITS"	"BW6-7567-T1-ITS"	"BW7-7506-T1-ITS"	"BW7-7593-T1-ITS"	"CG2-7148-T1-ITS"	"CG2-7160-T1-ITS"	"CG3-7376-T1-ITS"	"CG3-7382-T1-ITS"	"CG4-7406-T1-ITS"	"CG7-7434-T1-ITS"	"CG7-7574-T1-ITS"	"CG8-7084-T1-ITS"	"CG8-7544-T1-ITS"	"CR10-7348-T1-ITS"	"CR3-7445-T1-ITS"	"CR4-7143-T1-ITS"	"CR4-7211-T1-ITS"	"CR4-7671-T1-ITS"	"CR7-7154-T1-ITS"	"CR7-7183-T1-ITS"	"CR9-7320-T1-ITS"	"EP1-Pine-Rep1-T1-ITS"	"EP1-Pine-Rep2-T1-ITS"	"EP1-Pine-Rep3-T1-ITS"	"EP1-Syn-Rep1-T1-ITS"	"EP1-Syn-Rep2-T1-ITS"	"EP1-Syn-Rep3-T1-ITS"	"EP1-Syn-Rep4-T1-ITS"	"EP3-Amp-Blank-T1-ITS"	"EP3-Pine-Rep1-T1-ITS"	"EP3-Pine-Rep2-T1-ITS"	"EP3-Syn-Extr-T1-ITS"	"EP3-Syn-Rep2-T1-ITS"	"EP3-Syn-Rep3-T1-ITS"	"EP3-Syn-Rep4-T1-ITS"	"GC1-7085-T1-ITS"	"GC1-7128-T1-ITS"	"GC2-7276-T1-ITS"	"GC9-7275-T1-ITS"	"GC9-7537-T1-ITS"	"GC9-7589-T1-ITS"	"GE1-7087-T1-ITS"	"GE1-7638-T1-ITS"	"GE2-7383-T1-ITS"	"GE2-7483-T1-ITS"	"GE6-7186-T1-ITS"	"GE6-7213-T1-ITS"	"GE7-7575-T1-ITS"	"GE7-7658-T1-ITS"	"GE9-7053-T1-ITS"	"GE9-7480-T1-ITS"	"GT1-7384-T1-ITS"	"GT1-7407-T1-ITS"	"GT2-7573-T1-ITS"	"GT5-7107-T1-ITS"	"GT5-7309-T1-ITS"	"GT6-7349-T1-ITS"	"GT6-7595-T1-ITS"	"GT8-7009-T1-ITS"	"GT8-7341-T1-ITS"	"GT8-7420-T1-ITS"	"RM1-7145-T1-ITS"	"RM10-7352-T1-ITS"	"RM10-7402-T1-ITS"	"RM4-7411-T1-ITS"	"RM6-7031-T1-ITS"	"RM6-7120-T1-ITS"	"AC1-7230-T1-ITS"	"AC1-7329-T1-ITS"	"AC2-7291-T1-ITS"	"AC2-7464-T1-ITS"	"AC7-7592-T1-ITS"	"AC7-7611-T1-ITS"	"AC8-7174-T1-ITS"	"AC8-7453-T1-ITS"	"AC9-7099-T1-ITS"	"BB1-7232-T1-ITS"	"BB1-7238-T1-ITS"	"BB2-7039-T1-ITS"	"BB2-7590-T1-ITS"	"BB5-7171-T1-ITS"	"BB5-7326-T1-ITS"	"BB7-7227-T1-ITS"	"BB7-7268-T1-ITS"	"BE2-7069-T1-ITS"	"BE2-7141-T1-ITS"	"BE3-7237-T1-ITS"	"BE3-7514-T1-ITS"	"BE4-7003-T1-ITS"	"BE4-7267-T1-ITS"	"BE5-7334-T1-ITS"	"BE7-7455-T1-ITS"	"BE7-7585-T1-ITS"	"BW10-7357-T1-ITS"	"BW10-7396-T1-ITS"	"BW2-7261-T1-ITS"	"BW2-7362-T1-ITS"	"BW3-7429-T1-ITS"	"BW6-7173-T1-ITS"	"BW7-7366-T1-ITS"	"BW7-7581-T1-ITS"	"CG2-7072-T1-ITS"	"CG2-7208-T1-ITS"	"CG3-7651-T1-ITS"	"CG4-7097-T1-ITS"	"CG4-7425-T1-ITS"	"CG7-7197-T1-ITS"	"CG7-7655-T1-ITS"	"CG8-7522-T1-ITS"	"CR10-7431-T1-ITS"	"CR10-7549-T1-ITS"	"CR3-7619-T1-ITS"	"CR3-7642-T1-ITS"	"CR4-7135-T1-ITS"	"CR7-7648-T1-ITS"	"CR7-7652-T1-ITS"	"CR9-7298-T1-ITS"	"CR9-7389-T1-ITS"	"EP2-DNAblank-T1-ITS"	"EP2-Idx-Blank-T1-ITS"	"EP2-Pine-Rep1-T1-ITS"	"EP2-Pine-Rep2-T1-ITS"	"EP2-Pine-Rep3-T1-ITS"	"EP2-Syn-Extr-T1-ITS"	"EP2-Syn-Rep1-T1-ITS"	"EP2-Syn-Rep2-T1-ITS"	"EP2-Syn-Rep3-T1-ITS"	"EP2-Syn-Rep4-T1-ITS"	"GC1-7294-T1-ITS"	"GC1-7368-T1-ITS"	"GC2-7078-T1-ITS"	"GC2-7136-T1-ITS"	"GC5-7457-T1-ITS"	"GC8-7367-T1-ITS"	"GC8-7582-T1-ITS"	"GC9-7100-T1-ITS"	"GE1-7647-T1-ITS"	"GE2-7555-T1-ITS"	"GE6-7040-T1-ITS"	"GE6-7205-T1-ITS"	"GE7-7423-T1-ITS"	"GE7-7427-T1-ITS"	"GE9-7002-T1-ITS"	"GE9-7272-T1-ITS"	"GT1-7236-T1-ITS"	"GT1-7482-T1-ITS"	"GT2-7200-T1-ITS"	"GT2-7297-T1-ITS"	"GT5-7456-T1-ITS"	"GT6-7486-T1-ITS"	"GT6-7618-T1-ITS"	"RM1-7391-T1-ITS"	"RM1-7523-T1-ITS"	"RM10-7202-T1-ITS"	"RM10-7324-T1-ITS"	"RM3-7609-T1-ITS"	"RM3-7623-T1-ITS"	"RM4-7358-T1-ITS"	"RM4-7620-T1-ITS"	"RM6-7065-T1-ITS"	"RM6-7203-T1-ITS"	"AC8-7541-T1-ITS"	"BB5-7412-T1-ITS"	"BE2-7510-T1-ITS"	"BE7-7019-T1-ITS"	"BE7-7378-T1-ITS"	"BW3-7594-T1-ITS"	"CG4-7218-T1-ITS"	"CR10-7497-T1-ITS"	"CR3-7338-T1-ITS"	"CR9-7469-T1-ITS"	"EP3-Syn-Rep1-T1-ITS"	"GC2-7507-T1-ITS"	"GC5-7089-T1-ITS"	"GC5-7178-T1-ITS"	"GC8-7377-T1-ITS"	"GC8-7501-T1-ITS"	"GE2-7530-T1-ITS"	"GT2-7210-T1-ITS"	"GT8-7254-T1-ITS"	"RM1-7665-T1-ITS"	"RM3-7115-T1-ITS"	"RM3-7538-T1-ITS"	"RM4-7436-T1-ITS"
"411d1102c0f48bc01d10d78d5a1366e5"	0.000127091151111379	0	0	0	0	8.97812144031513e-05	0.000426750120023471	0.000124192747143567	0.000337270713404211	0.000555836992007205	0	8.53142229473931e-05	0	0.000110750601950031	0.000327325939617991	0.000820807469347971	0.000115495407359096	0	0.000200741942218439	0	0.00106194690265487	0.000228144768225656	0	0.000913824614641884	0.000427409014298041	0.000143841064085425	0.00030848098354955	0	0	0	0.000942774362669201	0	0	0	0	0	0	0.000250813865399971	0	7.32377174244736e-05	0	0.000317732932589094	0.000189937223312603	0.000170468105417476	0.000485719836798135	0.000224622240030112	0	0	0	0	0	0	0.000301580280670715	0	0	0	0	0	0	4.70906300726304e-05	0	0	0	0	0	0	0	2.44322128255156e-05	0	0	0	0	0	0.000192417645247834	0	0	0	0.000133258877579511	0.00031060337812234	0	0.000110990255055606	4.83501606543974e-05	0.000231256993659082	0.000347761387163561	0.000300393692439267	9.40761719910479e-05	0.00030916887341551	0.000877661604212776	0.000248387308869619	0.000477375530199872	6.6280399228938e-05	0.000432403920462212	0.00029348731179273	0.000267604892343868	0.000106769165065129	0.000292331909152237	0.000408629011117793	0.000196817319924153	0	0.000143757337614107	0.000761564003223493	0.00102578187258249	0.000235743152222721	0	0.000229914041814689	0.000583284726272811	5.53922363824122e-05	5.31654722157242e-05	0.000263920137766312	0	0.000227673225173373	0.000229069739887361	0	0.000157855496649821	5.8457631917867e-05	0.000176608106611429	0	0.000148771703621971	0.000186692296522683	0	0.000117657025065653	0.000951103775531256	0.000635905389685925	0.00017597823735798	0	0	0.000396207155904158	0.000193279960937103	0	0	0.000255274249635525	0.000217236565998318	0	0.000510325098650873	8.79324678646799e-05	0	0.000371816322736568	0.000686698746269863	8.86561809003296e-05	0.000497122425957439	0.000191587055209544	0.000173698679555999	0	9.6491980444292e-05	0	0	0	0	0	0.000341420209107508	0	4.47417718908845e-05	0	0	0	0	0	0	0.000197549921554304	5.91508032331133e-05	0.000353532769231485	0.000254694691512345	0	0	3.53441538805917e-05	0	5.42135549376931e-05	0.000168847856633861	0.000185633554060469	0.000117860510300294	0	0.000143459673485783	0.000314314676138016	0.000643541472169097	0.000606132354682136	0	0	0.000351178398626502	0.000507818285690104	0.000127706542527799	0.000294762439896096	0.000119837244300764	0.000220745836092656	0.000125224238753116	3.94555139080687e-05	0	0	0.00023502597583605	0.000363767048841205	0.00014645703209132	0.000317807016023252	0	0	0	0	0	0	0	0	0.000823604899491472	0	0	0	0	0	0.000554578655484918	0.000270551383720021	0	0	0.00067150147730325	0.000252821553361554	0.000417055369587883	0
"4c574da8162fedeb56ff243956629bed"	0	0	0	0.000135094276505819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"582a03f3315529bcd2fec7f019198683"	0	0	0	0	0.000676670779763563	0	0	0	6.89871913781341e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129029136391861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250976017847184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000127221997999544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273577162910484	0	0	0	0	0	0	0	0	6.19583485002207e-05	0	0	8.57167347638504e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000543171919036639	0	0	0	0	0	0.000205156260685222	0	0	0	0	0	0	0	0	0	0	0	0.00029171717695564	0	0
"613ec273e22639891680499b7adadc02"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000101072052888249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ab5ef137c924a44e11b3ffd344f0bfef"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117424642735524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cc7c53d8593c32757ae2ca15b00aeead"	0	0	0.000219003412803183	0	0	0	0	0	0	0.0004854778790949	5.39037894363974e-05	0	0.000117458204455581	0	0.000259935304990758	0.00132098702098189	0	0	0.000353305818304453	0.000234130559713935	0.000471976401179941	0	0.000384307938264773	0.000275871581778682	0.000282251235857197	0	0	0.000191960072304961	0	0.000110062339308985	0.00101175785262061	0	3.75516334960571e-05	1.97853291784142e-05	0	0.000342950868560352	0.000138359365391711	0	0.000603174893302017	0	0	0.000283383426363246	0	0.000269339606559613	0	0	0.000102208160857062	0.00013231754174364	0.000160397029824412	0.000103028237662369	0.000206678135276918	5.08641249675035e-05	0.000395405256879381	0	0	0	0	0	0.000219004860955718	0.000218832927984576	0	0	0	0	0	0	0.000687654832538416	0	0.000808700501952036	0.000709499408750493	0.000340337894442893	7.45656550592797e-05	0.000133515223638	0	0.000109083542410123	7.75429232389679e-05	0	0.000209406807624946	0.000397572323996596	0.000376880780046579	0.000170185057751929	0	0.00010443864229765	0.000485248447204969	0.00026858730147511	9.9027549464261e-05	0	0.00165356534127045	0.000255692817954019	0.00105648682913086	0	0	0	0.000131608963447804	0	0	0.000285269309648271	0.000153613517989583	0.000311755639624492	0.000474399214126554	0.00223207486035685	0.000892617491557586	0.00060619667714414	0	0	0.000137669686946378	0.000506443304067768	0.000139749241252761	0.000442066230758572	0.00035142506858779	0	0.000801744089605763	0.00118803688784652	0.000281711347867372	0.000158931686776701	0.00135000434036872	0.000163215929874756	0	0.000484017065058808	0.000189511486764992	0.0001082444630604	0.000216628842583041	0.000108569212873207	0	0.000220168358527776	0.000498429945671136	0.000275330396475771	0	0.000377073906485671	0.000137627305257363	0.000113455222060233	0.000143283692466975	0.000280116888281777	0.0013225326500248	0	0.00099658083647972	0.000178471834913553	0.00075738832309176	0.000114731528223956	0.00079826389552781	0	0.000240505864000615	0	0.000198344626468822	0.000161163162456824	6.33954608850006e-05	0.00035019708766329	0	0	0.000188028520957758	0.000381703963282838	8.36476604916537e-05	0	0	0	0	0	0	0.000675345080662389	0.000128739983507364	0.000167462890688598	0.000240243928873346	0.000477343243888302	0.000361239049941299	0	0.000118322471330465	0.000145214879297392	0.0001144731231416	0.000103424408690833	0	0.00181189991917505	0	0	0.000453198219837392	0.000572984491535456	0.000214031933564488	0.000231707232723978	0.000452629936007492	0	7.60157991236899e-05	0.00036845304987012	0	0.000306195837160781	0.00080958926449689	0	9.17918740035751e-05	0.000320497016912381	4.6458623130382e-05	0.000859016163528628	0.000633211285806591	0.000190684209613951	0.000578758227115496	0.000599538816295158	0	0	0.000147853809545812	0	0.00017858435697565	0	0.000416590850324175	0	0.000205040262451536	0.000727856838089501	8.06470195165787e-05	0.0010772741488955	0.000960367915595834	0	0	0.00202514275596476	0.000325305160115797	0.000544538730317194	0	0.00135240603161175
"e92e3a7b1e703728e21de05aefff7c7a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213164696373536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ffb2ac3cea3c5e3c640f407772ab77e9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000110784472764824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"469c7c637de442e88e748b92eac559a4"	0	0	0	0	0	0	0	0	0	0.000253292806484296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"5a4da9ea159d5b866509b131583f5897"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000359103267839737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bfcd05518378211b21cd04f825dbbcf1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000378357926598562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49000037143752e-05	0	0	0	0	0
"47703a784aeb6c3a6c1bcce17888fcf6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000249638951929028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"848dee0628112483a7a5fa4291b74a7a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000158352082659787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9546be3cabd3a661ce4d6016dbe426dd"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65296626599457e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6cd3e97973ba30372de2c4f2b9c21b42"	0	0	0	0	0	0	0	0	0.000214626817620862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184744096436418	0	0	0	0	0	0	0.000131707740523778	0	0	0	0	0	0	0	0	4.68443316016545e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608648044172122	0	0	0	0	0.000113951123733389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"df9664237be604b23275e57b1cd86128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.20522721239472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"91233d1946b11be5eae325ee2b65a65a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016922478127697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9cb8140a140cfabd0a6f94cd76590f6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000228243390451818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
